filename,concept,start_time,start_sec,duration_sec,offset,csv_start_sec
JBIL_094_A_fly_n_Kalh01.wav,fly (n.),0:52:47.525,3167.525,0.822,884.0,2283.525
JBIL_095_A_scorpion_Kalh01.wav,scorpion,0:53:02.666,3182.666,0.883,884.0,2298.666
JBIL_095_B_scorpion_Kalh01.wav,scorpion,0:53:17.084,3197.084,0.658,884.0,2313.084
JBIL_096_A_louse_Kalh01.wav,louse,0:55:06.408,3306.408,0.543,884.0,2422.408
JBIL_097_A_tree_Kalh01.wav,tree,0:55:58.000,3358.0,0.53,884.0,2474.0
JBIL_098_A_forest_Kalh01.wav,forest,0:56:08.771,3368.771,0.815,884.0,2484.771
JBIL_098_B_forest_Kalh01.wav,forest,0:56:24.477,3384.477,0.828,884.0,2500.477
JBIL_099_A_wood_substance_Kalh01.wav,wood (substance),0:56:43.661,3403.661,0.618,884.0,2519.661
JBIL_100_A_branch_Kalh01.wav,branch,0:56:53.754,3413.754,0.536,884.0,2529.754
JBIL_101_A_stick_Kalh01.wav,stick,0:57:07.393,3427.393,0.51,884.0,2543.393
JBIL_102_A_leaf_Kalh01.wav,leaf,0:57:35.936,3455.936,0.669,884.0,2571.936
JBIL_103_A_bark_Kalh01.wav,bark,0:58:17.845,3497.845,0.556,884.0,2613.845
JBIL_104_A_root_Kalh01.wav,root,0:58:34.601,3514.601,0.633,884.0,2630.601
JBIL_105_A_flower_Kalh01.wav,flower,0:58:49.744,3529.744,0.689,884.0,2645.744
JBIL_106_A_seed_Kalh01.wav,seed,0:59:17.872,3557.872,0.577,884.0,2673.872
